order_id,customer_id,order_date,total_amount,payment_method,order_status
913728,12259,2024-06-24,22186,COD,Delivered
913729,10792,2024-06-01,5795,UPI,Delivered
913730,10360,2023-05-13,13685,COD,Delivered
913731,14678,2023-04-06,5214,COD,Delivered
913732,10423,2024-02-28,22480,COD,Delivered
913733,10121,2025-05-07,24036,Net Banking,Cancelled
913734,12221,2023-03-23,16771,Net Banking,Delivered
913735,14130,2025-02-27,22558,UPI,Delivered
913736,12966,2023-11-11,21135,COD,Returned
913737,10071,2024-12-29,17772,UPI,Cancelled
913738,14641,2023-10-07,13884,UPI,Delivered
913739,13693,2024-10-04,17337,UPI,Delivered
913740,14631,2023-03-27,19793,Net Banking,Delivered
913741,13730,2025-04-19,18081,Net Banking,Delivered
913742,10014,2024-01-01,21444,Debit Card,Delivered
913743,13901,2025-04-04,2727,COD,Returned
913744,13620,2024-01-01,2384,Credit Card,Delivered
913745,10271,2023-04-03,9230,Net Banking,Delivered
913746,13125,2023-03-12,3299,Credit Card,Delivered
913747,11584,2023-11-22,21113,COD,Delivered
913748,14559,2024-05-21,2766,COD,Delivered
913749,10523,2023-11-22,17564,Net Banking,Delivered
913750,12818,2025-04-23,10847,Credit Card,Delivered
913751,14951,2023-07-10,24634,UPI,Cancelled
913752,12840,2023-08-02,14112,UPI,Delivered
913753,10443,2023-02-16,23421,Net Banking,Delivered
913754,12084,2024-12-30,6895,Credit Card,Delivered
913755,12928,2023-03-30,5336,Net Banking,Delivered
913756,11222,2025-02-25,8931,UPI,Returned
913757,13450,2023-08-15,18730,COD,Delivered
913758,12441,2024-02-01,2494,Net Banking,Delivered
913759,12363,2023-08-05,16265,UPI,Delivered
913760,14504,2025-01-21,6813,COD,Delivered
913761,10895,2023-10-28,1193,Net Banking,Delivered
913762,13903,2024-02-20,7700,Net Banking,Delivered
913763,12254,2025-05-02,17343,UPI,Delivered
913764,12011,2025-06-12,423,UPI,Delivered
913765,14994,2023-06-19,16931,COD,Delivered
913766,14191,2023-12-31,1705,Debit Card,Delivered
913767,14636,2023-08-20,7403,COD,Delivered
913768,13216,2024-09-11,17813,Net Banking,Delivered
913769,14605,2023-11-24,11421,Net Banking,Delivered
913770,12561,2023-08-21,21457,Net Banking,Delivered
913771,12847,2024-11-12,23397,UPI,Delivered
913772,11046,2024-10-08,2827,Net Banking,Delivered
913773,14834,2024-10-04,16637,Net Banking,Delivered
913774,12935,2023-02-06,23709,COD,Returned
913775,10471,2025-02-09,17152,UPI,Delivered
913776,14380,2024-02-06,6809,COD,Delivered
913777,10372,2024-09-27,7201,Debit Card,Delivered
913778,13404,2024-03-01,11318,COD,Cancelled
913779,11404,2024-02-12,5321,COD,Delivered
913780,14603,2025-02-13,18602,Debit Card,Delivered
913781,13947,2025-05-14,8830,COD,Delivered
913782,14076,2023-08-05,24147,Net Banking,Delivered
913783,14674,2023-06-19,3997,Net Banking,Delivered
913784,12521,2024-09-01,14729,Credit Card,Delivered
913785,11008,2023-12-24,4133,UPI,Delivered
913786,13347,2023-07-05,4750,Net Banking,Returned
913787,10668,2024-12-25,21871,UPI,Delivered
913788,11447,2025-05-19,22976,COD,Cancelled
913789,13967,2025-04-03,10544,Credit Card,Delivered
913790,11908,2025-01-13,16929,Net Banking,Delivered
913791,12368,2024-11-09,22479,COD,Delivered
913792,12106,2025-03-28,15397,Credit Card,Delivered
913793,14369,2023-06-10,7336,COD,Delivered
913794,13030,2023-10-11,8935,UPI,Returned
913795,10041,2023-07-03,21987,COD,Delivered
913796,14834,2024-06-20,8778,COD,Delivered
913797,14805,2023-05-22,12100,COD,Delivered
913798,10126,2024-11-25,16529,Credit Card,Returned
913799,10778,2024-08-18,7139,COD,Delivered
913800,10836,2023-08-19,9340,Credit Card,Delivered
913801,10879,2024-04-12,634,Credit Card,Delivered
913802,14490,2024-01-23,17570,Debit Card,Delivered
913803,14924,2025-01-04,20951,COD,Delivered
913804,10837,2023-06-07,17558,Net Banking,Delivered
913805,10525,2023-11-14,2866,Credit Card,Delivered
913806,11252,2023-07-04,12178,COD,Delivered
913807,14242,2024-02-25,1630,Net Banking,Delivered
913808,10735,2023-07-02,10692,UPI,Returned
913809,10169,2024-08-19,2073,Net Banking,Delivered
913810,11149,2024-07-30,24775,Credit Card,Cancelled
913811,10300,2023-02-21,4053,Credit Card,Delivered
913812,13322,2023-01-03,4806,Credit Card,Delivered
913813,10522,2023-03-18,1744,Debit Card,Delivered
913814,10618,2024-10-08,14946,Net Banking,Delivered
913815,13585,2025-04-17,6930,COD,Delivered
913816,11718,2024-08-04,24657,COD,Delivered
913817,14602,2024-11-04,21279,Credit Card,Delivered
913818,10302,2024-08-30,867,Net Banking,Delivered
913819,10653,2023-01-16,5064,UPI,Delivered
913820,13302,2023-08-18,23320,Net Banking,Delivered
913821,14160,2025-06-07,6107,COD,Delivered
913822,12638,2023-09-24,345,Credit Card,Delivered
913823,12280,2023-11-02,11344,Net Banking,Delivered
913824,11623,2025-05-04,19490,Debit Card,Delivered
913825,14415,2023-01-06,10030,Credit Card,Delivered
913826,11682,2023-04-20,19467,Debit Card,Delivered
913827,14925,2023-05-23,23810,Credit Card,Delivered
913828,10092,2024-10-28,17444,COD,Delivered
913829,13707,2023-07-26,13826,UPI,Delivered
913830,10961,2024-03-04,6520,Net Banking,Delivered
913831,14160,2023-06-15,6428,Net Banking,Delivered
913832,10844,2023-09-17,18196,Credit Card,Cancelled
913833,10219,2024-11-15,5650,UPI,Delivered
913834,10704,2024-01-29,14685,UPI,Delivered
913835,14715,2023-05-01,960,COD,Delivered
913836,10247,2024-02-17,6550,Debit Card,Delivered
913837,14038,2023-05-20,17381,Net Banking,Delivered
913838,10057,2023-06-17,8266,Credit Card,Delivered
913839,13960,2023-03-25,15133,UPI,Delivered
913840,14853,2024-02-25,9522,Net Banking,Delivered
913841,11859,2024-12-06,17508,Net Banking,Delivered
913842,11913,2025-02-26,1278,Net Banking,Delivered
913843,14222,2023-09-25,5761,UPI,Delivered
913844,10267,2023-02-07,12899,COD,Delivered
913845,13483,2023-10-30,12288,Net Banking,Delivered
913846,11681,2023-12-04,2024,UPI,Delivered
913847,13194,2025-01-23,6520,UPI,Delivered
913848,11532,2023-11-26,22951,Credit Card,Delivered
913849,12007,2023-07-18,13553,COD,Delivered
913850,14706,2025-03-20,2631,COD,Delivered
913851,14565,2023-01-05,16331,COD,Delivered
913852,14897,2024-03-07,23672,UPI,Delivered
913853,14229,2024-01-06,15117,UPI,Delivered
913854,13451,2025-06-13,4129,COD,Delivered
913855,11020,2025-05-16,7051,UPI,Delivered
913856,10318,2023-04-13,24739,COD,Delivered
913857,11601,2024-03-10,2415,Credit Card,Delivered
913858,10711,2024-10-11,2425,Debit Card,Delivered
913859,13197,2025-03-15,3517,Debit Card,Delivered
913860,10451,2024-01-16,8566,Debit Card,Delivered
913861,11882,2023-03-07,22654,Debit Card,Delivered
913862,11744,2024-08-01,9005,Credit Card,Delivered
913863,11324,2023-09-27,22702,UPI,Cancelled
913864,13561,2023-02-16,8136,Credit Card,Delivered
913865,12681,2023-12-31,13698,Net Banking,Cancelled
913866,14238,2025-05-30,22565,UPI,Delivered
913867,13052,2023-06-29,23899,COD,Delivered
913868,14665,2023-03-09,14188,Net Banking,Delivered
913869,12352,2023-04-25,13653,Net Banking,Delivered
913870,12705,2023-01-26,4529,Credit Card,Delivered
913871,12641,2024-07-12,23654,Net Banking,Delivered
913872,14126,2023-07-26,15228,Credit Card,Delivered
913873,13449,2023-03-14,19774,Net Banking,Delivered
913874,10695,2023-09-16,14487,Credit Card,Delivered
913875,14254,2024-01-21,11231,UPI,Delivered
913876,12194,2023-01-30,11368,Net Banking,Delivered
913877,10340,2024-02-25,18715,Credit Card,Delivered
913878,11769,2023-01-03,11683,Debit Card,Delivered
913879,10092,2024-06-04,16557,Debit Card,Delivered
913880,14425,2024-06-03,3706,Net Banking,Delivered
913881,10172,2024-06-04,20674,Credit Card,Delivered
913882,12750,2025-06-06,24716,UPI,Delivered
913883,13103,2024-02-05,12657,Net Banking,Delivered
913884,10621,2024-10-25,8925,UPI,Delivered
913885,10989,2024-10-15,16062,Credit Card,Delivered
913886,10077,2025-04-27,1929,Debit Card,Cancelled
913887,12199,2023-10-01,12225,Credit Card,Delivered
913888,14238,2024-04-16,16046,UPI,Delivered
913889,10231,2024-01-07,4007,Debit Card,Delivered
913890,12176,2024-03-06,22960,Net Banking,Delivered
913891,12908,2024-06-22,8558,Debit Card,Delivered
913892,12545,2023-12-14,9159,Net Banking,Returned
913893,13613,2023-03-12,12460,Net Banking,Delivered
913894,12858,2024-04-26,16833,Debit Card,Cancelled
913895,11554,2024-12-31,17816,Debit Card,Returned
913896,14365,2025-03-12,14040,UPI,Returned
913897,12666,2023-09-13,24346,Debit Card,Delivered
913898,13741,2023-04-13,5010,COD,Delivered
913899,10962,2023-05-27,21884,Debit Card,Delivered
913900,11628,2024-10-31,14229,UPI,Delivered
913901,11968,2025-05-09,14430,COD,Delivered
913902,13332,2023-05-20,839,COD,Delivered
913903,11075,2024-10-16,2121,Credit Card,Delivered
913904,13205,2024-09-12,16147,COD,Delivered
913905,11029,2024-02-27,15667,Net Banking,Delivered
913906,10648,2025-05-20,8966,UPI,Cancelled
913907,14834,2025-04-11,18985,Credit Card,Delivered
913908,13163,2023-03-05,19224,Debit Card,Delivered
913909,14916,2023-09-28,11204,COD,Delivered
913910,10903,2024-11-28,2918,Credit Card,Delivered
913911,14068,2025-05-17,7672,Net Banking,Delivered
913912,11504,2025-04-14,19533,Credit Card,Delivered
913913,12863,2024-05-27,11730,Net Banking,Delivered
913914,14479,2023-01-07,15986,Credit Card,Returned
913915,12898,2024-01-28,15519,Credit Card,Cancelled
913916,11346,2023-01-01,8193,Debit Card,Delivered
913917,10490,2023-09-18,22028,Debit Card,Delivered
913918,10426,2023-02-16,23257,Debit Card,Delivered
913919,12732,2025-05-17,15441,Credit Card,Delivered
913920,13992,2025-02-16,5898,COD,Delivered
913921,11408,2023-01-02,20172,Credit Card,Delivered
913922,10423,2024-06-18,22176,Debit Card,Delivered
913923,12956,2023-12-25,11295,Credit Card,Delivered
913924,11215,2024-04-21,12865,COD,Delivered
913925,13943,2024-02-26,20166,Net Banking,Delivered
913926,11801,2025-03-25,13802,UPI,Cancelled
913927,14951,2024-08-18,11206,Debit Card,Delivered
913928,14461,2023-07-23,13632,Credit Card,Delivered
913929,12070,2023-08-15,22478,COD,Cancelled
913930,14644,2025-02-02,17242,Debit Card,Delivered
913931,12378,2025-03-27,6069,Debit Card,Delivered
913932,12104,2023-05-31,2631,Net Banking,Delivered
913933,11272,2023-09-04,13331,UPI,Delivered
913934,14357,2025-03-28,7124,Credit Card,Delivered
913935,13844,2023-01-17,21772,Credit Card,Delivered
913936,10435,2023-10-31,18408,Debit Card,Delivered
913937,13599,2025-06-07,18270,COD,Delivered
913938,13550,2024-05-28,5136,Debit Card,Returned
913939,13772,2023-07-16,10397,Net Banking,Delivered
913940,10535,2024-03-21,16101,UPI,Delivered
913941,10381,2023-12-07,3092,Net Banking,Delivered
913942,12151,2025-02-19,23272,COD,Returned
913943,14125,2023-03-02,716,Credit Card,Delivered
913944,13926,2023-09-24,12105,COD,Delivered
913945,13129,2023-04-07,23289,Net Banking,Delivered
913946,14050,2023-10-10,13753,Credit Card,Cancelled
913947,10547,2023-09-04,17487,UPI,Delivered
913948,13617,2023-02-04,19634,Debit Card,Returned
913949,14423,2025-02-24,12703,UPI,Delivered
913950,11752,2024-04-13,11670,Debit Card,Delivered
913951,14825,2023-03-09,1869,UPI,Delivered
913952,13116,2023-07-08,11741,Credit Card,Delivered
913953,10219,2023-02-10,8789,Credit Card,Delivered
913954,10126,2024-08-30,3532,Credit Card,Delivered
913955,14978,2024-11-13,9273,Debit Card,Cancelled
913956,14415,2023-03-08,3332,Credit Card,Delivered
913957,11329,2023-11-04,4807,COD,Cancelled
913958,11224,2023-04-29,16661,Debit Card,Delivered
913959,14181,2025-05-02,21405,Credit Card,Cancelled
913960,12771,2024-11-13,8914,Credit Card,Delivered
913961,11575,2023-07-05,9609,UPI,Delivered
913962,11943,2023-03-11,4938,COD,Delivered
913963,13341,2025-01-26,20655,COD,Delivered
913964,14458,2024-11-01,7929,Debit Card,Delivered
913965,12415,2023-10-11,24207,COD,Delivered
913966,11255,2024-09-10,11377,Credit Card,Delivered
913967,10988,2024-07-01,2565,Debit Card,Delivered
913968,11849,2023-12-14,3948,Net Banking,Delivered
913969,13902,2023-07-14,24578,UPI,Delivered
913970,14927,2025-02-18,720,UPI,Delivered
913971,13720,2024-04-28,7773,Net Banking,Delivered
913972,11318,2024-08-10,15909,Debit Card,Delivered
913973,11372,2023-10-07,6872,Net Banking,Delivered
913974,14972,2025-04-12,614,COD,Delivered
913975,10361,2023-12-14,6533,Credit Card,Delivered
913976,10358,2024-08-14,19170,Net Banking,Delivered
913977,13202,2024-04-22,16511,Net Banking,Delivered
913978,13891,2023-04-08,22054,COD,Cancelled
913979,12784,2023-10-09,18284,Debit Card,Delivered
913980,10064,2024-09-21,22039,Credit Card,Delivered
913981,12229,2024-02-23,2917,Credit Card,Delivered
913982,12635,2023-08-11,16783,UPI,Delivered
913983,13850,2023-09-09,9303,Credit Card,Delivered
913984,13939,2023-03-21,12024,Credit Card,Delivered
913985,11516,2025-04-05,9913,Credit Card,Delivered
913986,10580,2024-11-12,4343,Credit Card,Delivered
913987,14418,2024-02-17,20136,COD,Delivered
913988,12332,2024-10-30,22989,UPI,Delivered
913989,12414,2024-01-28,11754,Net Banking,Delivered
913990,12159,2023-11-30,1313,UPI,Delivered
913991,12126,2025-06-07,4689,Debit Card,Delivered
913992,13770,2023-11-24,545,Net Banking,Delivered
913993,12284,2023-01-02,12559,UPI,Delivered
913994,13767,2023-07-22,3820,UPI,Returned
913995,13106,2023-09-15,3539,UPI,Delivered
913996,13553,2025-02-01,10131,UPI,Delivered
913997,13476,2024-01-02,20160,UPI,Delivered
913998,11839,2023-05-26,24267,UPI,Delivered
913999,10222,2025-04-16,11140,COD,Delivered
914000,10896,2024-01-13,3895,COD,Delivered
914001,13412,2024-03-16,15236,Net Banking,Delivered
914002,13009,2024-03-30,8133,Credit Card,Delivered
914003,10985,2024-02-11,10575,UPI,Delivered
914004,11633,2025-02-25,17723,Credit Card,Delivered
914005,13671,2023-01-19,6649,COD,Delivered
914006,12891,2025-05-29,14105,Debit Card,Cancelled
914007,12044,2024-03-08,11213,UPI,Delivered
914008,11409,2024-03-04,24771,Net Banking,Delivered
914009,13873,2023-09-09,9478,Credit Card,Delivered
914010,14678,2025-03-06,10962,Net Banking,Delivered
914011,11336,2025-04-22,17643,UPI,Cancelled
914012,13638,2024-07-15,2552,Credit Card,Returned
914013,13459,2025-04-02,4552,Credit Card,Delivered
914014,14398,2024-10-10,22218,UPI,Delivered
914015,13601,2025-01-07,21610,Debit Card,Cancelled
914016,14887,2023-08-09,598,UPI,Delivered
914017,11376,2023-04-23,16702,Net Banking,Delivered
914018,11534,2023-05-29,10014,COD,Delivered
914019,11953,2024-07-13,23123,COD,Delivered
914020,13258,2023-02-27,15949,COD,Delivered
914021,12992,2023-07-16,17308,Credit Card,Delivered
914022,14691,2025-01-06,19100,Credit Card,Delivered
914023,13497,2024-10-10,17836,UPI,Delivered
914024,14158,2024-12-07,1598,Credit Card,Returned
914025,13473,2024-12-18,17059,Net Banking,Delivered
914026,12918,2023-01-18,21891,UPI,Delivered
914027,11166,2025-02-18,20676,Net Banking,Delivered
914028,14562,2023-08-03,21743,COD,Delivered
914029,12359,2024-12-18,23043,Net Banking,Delivered
914030,13239,2024-09-27,1682,COD,Delivered
914031,14912,2023-01-16,17535,Credit Card,Delivered
914032,12151,2024-11-07,5900,UPI,Delivered
914033,12076,2024-10-21,9799,Debit Card,Delivered
914034,13668,2025-02-26,11670,Net Banking,Delivered
914035,14604,2024-02-03,14424,UPI,Delivered
914036,12182,2023-08-21,8974,Debit Card,Delivered
914037,10059,2023-01-25,15891,UPI,Delivered
914038,11959,2024-02-05,5463,Debit Card,Delivered
914039,10185,2025-02-18,9410,UPI,Delivered
914040,12620,2023-12-31,19212,COD,Delivered
914041,11681,2023-10-22,22905,Debit Card,Delivered
914042,10578,2024-03-12,19049,UPI,Delivered
914043,13955,2023-03-12,10682,Debit Card,Delivered
914044,14278,2024-12-12,8395,COD,Delivered
914045,10071,2024-07-12,16386,Debit Card,Cancelled
914046,10556,2023-01-25,21295,Debit Card,Delivered
914047,10852,2024-12-25,13823,UPI,Delivered
914048,11219,2024-01-09,22697,Net Banking,Delivered
914049,13641,2024-06-28,6218,COD,Delivered
914050,11913,2024-04-02,14438,UPI,Delivered
914051,12731,2023-08-02,2034,Credit Card,Delivered
914052,12366,2023-07-30,1836,Debit Card,Delivered
914053,14925,2024-06-24,10041,Credit Card,Delivered
914054,10267,2025-02-09,1545,UPI,Delivered
914055,13917,2023-02-08,2833,Net Banking,Delivered
914056,14710,2023-09-17,18498,COD,Cancelled
914057,11401,2024-11-07,3826,UPI,Delivered
914058,14674,2023-04-05,9623,Net Banking,Returned
914059,13694,2024-01-25,23314,UPI,Delivered
914060,14728,2023-08-08,12957,Net Banking,Delivered
914061,12327,2023-09-25,15265,Credit Card,Delivered
914062,12802,2024-05-08,21172,Net Banking,Delivered
914063,12035,2024-09-21,20898,COD,Delivered
914064,12831,2023-03-07,16168,Credit Card,Delivered
914065,10985,2024-01-22,18457,Debit Card,Cancelled
914066,14100,2023-07-12,12941,Credit Card,Delivered
914067,11076,2023-11-16,22730,Credit Card,Delivered
914068,11024,2024-06-30,11496,Debit Card,Delivered
914069,13898,2023-06-24,18264,Credit Card,Delivered
914070,14875,2023-04-22,10153,Credit Card,Delivered
914071,10280,2023-11-04,10162,Debit Card,Delivered
914072,11112,2025-03-12,15972,Debit Card,Delivered
914073,11184,2023-12-06,8478,COD,Delivered
914074,12076,2023-03-21,1387,Credit Card,Delivered
914075,13600,2024-04-22,14893,Credit Card,Delivered
914076,14906,2023-04-21,23857,Credit Card,Delivered
914077,13943,2024-05-01,3789,COD,Delivered
914078,10272,2024-03-28,22844,Credit Card,Cancelled
914079,11124,2024-02-17,12869,Debit Card,Cancelled
914080,13980,2024-08-26,8311,Debit Card,Delivered
914081,11228,2023-07-05,2900,Debit Card,Delivered
914082,10190,2024-07-06,2789,Debit Card,Returned
914083,10546,2023-03-28,6809,Net Banking,Delivered
914084,12342,2023-08-12,24206,Debit Card,Returned
914085,13967,2023-02-20,14990,COD,Delivered
914086,14015,2023-05-06,11873,Net Banking,Cancelled
914087,14944,2023-05-26,17499,Credit Card,Delivered
914088,14867,2023-02-10,13585,Debit Card,Delivered
914089,10769,2023-12-21,8330,Credit Card,Delivered
914090,13776,2024-03-20,7557,Debit Card,Delivered
914091,12732,2023-12-29,24001,Debit Card,Delivered
914092,11011,2024-06-19,12147,Net Banking,Delivered
914093,14799,2025-03-25,24723,Debit Card,Delivered
914094,10465,2023-10-11,1778,Debit Card,Cancelled
914095,12601,2023-02-05,4784,UPI,Delivered
914096,10917,2023-10-04,1631,COD,Delivered
914097,11453,2024-11-26,1580,COD,Delivered
914098,13469,2023-11-21,2721,Credit Card,Delivered
914099,14290,2024-10-27,12115,Credit Card,Delivered
914100,10066,2023-07-01,2539,Net Banking,Delivered
914101,12603,2024-04-15,18089,Credit Card,Delivered
914102,11726,2025-03-22,24287,UPI,Delivered
914103,14697,2024-02-21,10379,Credit Card,Delivered
914104,11500,2024-10-27,23049,Debit Card,Delivered
914105,11905,2025-06-07,8384,Credit Card,Delivered
914106,14572,2023-05-30,9042,Credit Card,Delivered
914107,13965,2024-02-08,6427,Debit Card,Delivered
914108,12810,2024-05-28,4374,UPI,Cancelled
914109,14091,2025-03-19,22116,COD,Cancelled
914110,10887,2024-07-19,21588,UPI,Delivered
914111,13809,2024-03-16,11858,UPI,Delivered
914112,14178,2023-09-03,22463,Net Banking,Delivered
914113,11961,2023-02-15,5953,Net Banking,Delivered
914114,12748,2023-03-16,20936,Debit Card,Delivered
914115,10044,2023-05-29,6233,Net Banking,Delivered
914116,13843,2024-02-10,14063,COD,Delivered
914117,14706,2023-01-03,24240,Debit Card,Delivered
914118,11889,2023-01-09,4195,Net Banking,Delivered
914119,13899,2024-05-28,4740,Credit Card,Cancelled
914120,13893,2023-08-26,2763,Net Banking,Delivered
914121,10720,2024-06-23,18828,COD,Delivered
914122,10691,2023-10-17,22781,Net Banking,Returned
914123,11946,2023-06-30,9112,Debit Card,Delivered
914124,10110,2023-11-11,7183,Credit Card,Cancelled
914125,14315,2023-09-23,2077,Debit Card,Delivered
914126,14559,2023-03-24,4180,Credit Card,Delivered
